StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,CN_1,CN_2,CN_3,CN_4,CN_5,CN_6,SLB_12,SLB_11,SLB_10,SLB_9,SLB_8,SLB_7,SLB_6,SLB_5,SLB_4,SLB_3,SLB_2,SLB_1,reflect,manchk,WhiteBias_Concern,RelFreedom_Concern,ChristBias_Concern,AP_THERM._1,AP_ELECT,OCI_1,OCI_2,OCI_3,OCI_4,PBOC_1,PBOC_2,PBOC_3,PBOC_4,Fight4Christian,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4NonRelig,Fight4Latin,AP_POLID,AP_GEN_1,AP_IDEO,AP_RACE_1,AP_RELAFF_1,ATTCHK,PQ_RACE_1,PQ_RACE_2,PQ_RACE_3,PQ_LGBT_4,PQ_LGBT_5,PQ_LGBT_6,PQ_REL_7,PQ_REL_8,PQ_REL_9,PQ_REL_10,PQ_REL_11,PQ_N_12,PQ_N_13,PQ_N_14,PQ_N_15,Q114,aid,FL_6_DO,PerceivedBias_DO
2/6/23 13:24,2/6/23 13:38,100,829,1,2/6/23 13:38,EN,1,1,NA,67,1,6,1,1,2,NA,NA,7,1,NA,NA,7,4,4,4,7,7,7,4,3,5,5,1,1,7,7,1,1,4,1,Economic stabilty and growth is important for advancement and happiness.,1,1,1,1,81,6,1,4,1,1,1,6,4,1,6,6,6,6,6,6,6,1,4,6,4,4,7,1,1,7,4,1,1,4,4,2,1,1,1,7,1,4,NA,63e1618a-9057-84f7-ec95-c4b1fa8f8473,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1
2/6/23 13:31,2/6/23 13:38,100,424,1,2/6/23 13:38,EN,1,1,NA,66,1,5,1,1,2,NA,NA,2,2,NA,NA,3,2,3,3,3,2,5,6,6,3,3,2,5,5,3,5,5,4,4,Christians are now looked down upon. They are afraid. They dfear saying what they think,2,5,4,5,72,6,3,5,5,5,6,3,5,5,5,5,4,2,2,3,3,1,6,7,6,5,7,3,3,3,2,4,3,2,6,2,3,3,3,3,1,4,no,63e1634c-8ace-4c75-6ef3-b25b2ab4b7cb,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1
2/6/23 13:25,2/6/23 13:38,100,798,1,2/6/23 13:38,EN,0.899999976,1,NA,52,1,3,1,1,1,NA,1,3,1,NA,NA,4,5,5,5,5,5,5,5,5,2,4,5,5,5,4,5,4,3,3,What I read is bull shit and it should not have been printed,1,7,3,2,NA,1,5,6,7,7,4,1,7,7,1,7,1,1,1,1,1,2,7,4,7,1,7,1,1,1,1,1,1,2,2,7,1,2,1,1,1,7,I enjoyed it,63e161b6-df9a-953d-48e6-398dda7007d2,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1
2/6/23 13:30,2/6/23 13:38,100,517,1,2/6/23 13:38,EN,0.800000012,1,NA,56,2,4,1,1,1,NA,2,7,1,NA,NA,7,7,7,5,7,7,5,6,6,5,5,3,2,6,6,6,2,3,3,"The blame for ethnic people’s lack of success been shifted incorrectly to white people, to the point that white people feel they must apologize for being white.",1,7,7,7,100,7,1,1,1,6,6,7,6,2,7,7,5,3,6,4,4,1,7,7,7,5,7,3,1,3,6,1,1,1,7,1,1,1,1,6,1,1,NA,63e16240-9c82-e64b-d5a8-a98e3c68838e,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1
2/6/23 13:29,2/6/23 13:38,100,558,1,2/6/23 13:38,EN,1,1,NA,50,2,3,1,1,1,NA,2,5,1,NA,NA,6,3,3,7,7,5,4,6,6,5,3,2,5,6,3,3,1,2,4,It was ok. It was too much to read.,4,3,3,3,44,4,4,3,3,3,3,5,3,5,4,3,5,4,4,3,5,2,4,3,4,4,7,5,4,4,4,4,4,5,5,4,4,3,4,5,3,5,NA,63e162f4-c3f1-26be-4fda-c8c1ce617957,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1
2/6/23 13:31,2/6/23 13:38,100,435,1,2/6/23 13:38,EN,1,1,NA,67,1,6,1,1,2,NA,NA,3,1,NA,NA,5,3,3,5,5,3,2,6,5,6,5,6,7,5,5,5,5,2,3,This person's stand is that all people should be able to practice religious freedom.,1,2,7,6,70,4,2,3,2,5,5,6,3,6,7,5,5,2,2,1,2,1,5,7,6,7,7,5,3,3,7,2,1,1,7,1,6,2,4,5,2,6,NA,63e16353-1be2-3aac-897d-53131fbea9b0,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1
2/6/23 13:27,2/6/23 13:38,100,675,1,2/6/23 13:38,EN,1,1,NA,71,1,5,1,1,2,NA,NA,6,1,NA,NA,4,4,5,5,6,4,5,5,5,5,3,3,3,5,5,4,3,3,4,Noone should be persecuted for their beliefs.,1,4,5,4,70,5,3,3,3,4,4,4,3,4,5,4,4,4,4,4,4,1,4,3,4,5,7,5,3,5,5,3,3,4,4,1,4,6,2,5,3,3,NA,63e16202-1bd0-1aac-fe39-965b8e822274,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1
2/6/23 13:20,2/6/23 13:38,100,1101,1,2/6/23 13:38,EN,0.899999976,1,NA,39,2,3,1,1,1,NA,2,5,3,NA,2,4,4,6,7,7,6,2,5,6,2,4,5,4,6,5,4,3,2,4,"Christianity is not allowed in our country today however our country was founded on Christian values. We as Christians, should be able to express our spiritual and religious beliefs because we are a free country where that means that people are supposed to be free to express our beliefs, values, religion, and opinions. This country needs to fight for all of what we believe in, and that also includes our choice of religion.",1,2,7,6,78,6,1,2,2,5,4,6,3,2,7,6,5,3,2,4,5,4,6,1,6,7,7,4,5,5,4,2,3,5,7,2,2,2,6,6,4,5,NA,63e15f9b-240a-a270-5afb-ce8e61b5924d,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1
2/6/23 13:30,2/6/23 13:38,100,533,1,2/6/23 13:38,EN,1,1,NA,74,2,2,1,1,2,NA,NA,7,3,NA,1,7,7,7,7,7,7,7,7,3,6,6,1,4,7,7,2,1,6,4,People who belive in God should stand up on what they belive in with out the govement infeare.,1,4,7,7,52,4,4,4,4,4,7,4,7,7,7,7,7,7,7,7,7,3,1,7,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,63e162eb-8434-bb80-a234-44cd30858a18,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1
2/6/23 13:23,2/6/23 13:39,100,929,1,2/6/23 13:39,EN,1,1,NA,72,1,2,1,1,1,NA,1,6,1,NA,NA,7,7,7,7,7,7,7,5,5,4,2,4,4,5,5,4,4,2,4,it is about upholding Christian values and rights in our society,1,5,7,7,81,4,2,4,1,5,5,5,6,5,5,4,4,4,4,4,4,1,6,6,6,6,7,3,2,5,4,1,1,4,6,1,4,1,3,5,3,1,none,63e16139-650d-6d2d-492e-0008cce6fc31,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1
2/6/23 13:34,2/6/23 13:39,100,294,1,2/6/23 13:39,EN,1,1,NA,48,2,2,1,1,12,NA,NA,1,2,NA,NA,4,2,2,2,2,2,2,2,2,2,2,4,4,3,4,4,4,4,4,None at this timr,4,2,2,2,38,2,4,4,3,4,4,4,4,4,2,2,3,2,3,2,2,2,3,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,No,63e163eb-8556-1933-24e2-167baee9369e,Condition4:Economy(Control) ,PBRF_1|PBC_1|PBW_1
2/6/23 13:34,2/6/23 13:39,100,290,1,2/6/23 13:39,EN,0.800000012,1,NA,60,2,5,1,1,2,NA,NA,1,3,NA,2,2,1,1,1,1,1,7,4,4,4,4,2,2,4,4,4,4,4,4,Someone believes that religion should,2,4,4,4,14,2,3,1,5,4,4,4,4,4,4,4,4,4,4,4,4,3,5,6,6,6,4,4,5,4,4,4,4,4,4,5,4,7,4,4,4,7,NA,63e1638d-f7da-f849-19e5-aca56e27e1a8,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1
2/6/23 13:21,2/6/23 13:39,100,1043,1,2/6/23 13:39,EN,1,1,NA,46,2,5,1,1,3,NA,NA,5,3,NA,1,5,3,3,5,5,4,5,3,5,3,5,4,5,5,5,5,4,3,3,"A politician is advocating freedom of religion for all. The politician believes we are not free to publicly express our religious beliefs and laments the fact that people in the USA are not free to do so. This person seems to want more public expression of religious beliefs by expressions, speech and symbols.",1,3,6,6,60,4,2,3,3,4,5,5,5,4,6,5,5,4,5,5,5,1,5,5,5,6,7,3,3,4,4,3,3,5,5,2,5,3,4,5,3,3,"Very interesting survey, well done, good clear questions and answer choices.",63e160f3-f71b-62d9-c3ef-68ec17032096,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1
2/6/23 13:35,2/6/23 13:39,100,234,1,2/6/23 13:39,EN,0.899999976,1,NA,36,2,6,1,1,3,NA,NA,5,1,NA,NA,5,4,6,6,5,6,5,6,6,1,2,5,4,4,3,4,2,5,2,I would say about the sociopolitical,1,5,4,4,59,6,5,5,6,5,5,6,4,5,5,6,6,6,5,6,7,2,6,2,7,6,5,5,5,6,4,7,5,6,5,3,5,6,7,4,5,5,NA,63e163dd-7856-1ef8-ff73-33475dc56313,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1
2/6/23 13:34,2/6/23 13:39,100,309,1,2/6/23 13:39,EN,0.800000012,1,NA,55,2,4,1,1,1,NA,1,4,3,NA,2,1,1,1,6,1,1,7,7,7,4,1,7,7,1,1,7,7,1,4,The person talks about the racism against people of European white descent.,1,7,4,4,100,4,4,7,4,7,7,1,7,7,4,7,1,1,1,4,1,1,7,7,7,1,7,1,1,1,1,1,1,1,4,4,7,1,4,4,4,4,NA,63e163f6-23da-440a-0cc9-85506f8ae16f,Condition1:WhiteBias,PBC_1|PBW_1|PBRF_1
2/6/23 13:30,2/6/23 13:39,100,553,1,2/6/23 13:39,EN,0.899999976,1,NA,75,1,5,1,1,3,NA,NA,5,3,NA,2,4,4,4,7,4,3,3,3,5,4,5,4,5,5,5,3,2,1,6,This country is for all religious qroups,1,4,3,1,50,5,3,5,6,5,5,3,5,6,6,6,4,3,4,1,4,3,2,5,3,4,7,5,5,4,6,5,5,4,5,2,3,5,5,3,3,6,None,63e160b7-e7c2-b442-05c8-93ee6fb56db0,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1
2/6/23 13:23,2/6/23 13:39,100,957,1,2/6/23 13:39,EN,1,1,NA,35,2,4,1,1,1,NA,2,4,3,NA,1,6,3,5,5,6,5,2,6,7,7,3,1,2,7,7,6,7,6,6,That due to infllation and the price of living..people are losing their jobs and unemployement is on the rise. I feel like the country is going downhill,1,4,6,4,100,7,1,1,1,1,1,7,1,1,7,7,7,7,7,7,7,3,6,5,7,6,7,7,5,5,1,4,6,7,7,7,3,7,7,6,1,6,NA,63e1619d-962c-0b9e-9ad3-b63ca7c1b0bb,Condition4:Economy(Control) ,PBRF_1|PBW_1|PBC_1
2/6/23 13:32,2/6/23 13:39,100,440,1,2/6/23 13:39,EN,1,1,NA,35,1,7,1,1,1,NA,1,6,1,NA,NA,6,2,5,5,4,7,4,7,7,5,6,6,5,7,5,6,5,7,5,From the last time I was there is somthn like dis one,1,6,5,6,76,6,4,3,4,5,5,6,4,5,6,7,4,4,4,1,4,1,6,6,6,6,6,6,7,5,3,4,3,4,4,6,4,6,6,7,1,5,NA,63e16358-5b39-1a18-6083-b6c1c047ce75,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1
2/6/23 13:29,2/6/23 13:39,100,607,1,2/6/23 13:39,EN,1,1,NA,57,2,4,1,1,2,NA,NA,4,1,NA,NA,7,4,5,4,6,6,6,5,3,6,5,3,3,6,6,4,3,3,3,Not really sure about that.,1,4,4,4,73,4,4,4,4,4,5,5,5,5,7,7,6,4,4,4,4,1,1,7,7,7,7,4,3,4,3,3,3,4,5,4,4,4,4,4,4,4,NA,63e161e1-5564-54cb-3543-aa25125b08f1,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1
2/6/23 13:30,2/6/23 13:39,100,548,1,2/6/23 13:39,EN,1,1,NA,74,2,5,1,1,2,NA,NA,5,1,NA,NA,7,6,6,4,7,6,6,6,6,4,4,4,4,5,5,3,3,4,4,White people are being criticized for being born White. White people are afraid to be recognized as being White.,1,6,5,6,82,5,2,3,3,4,3,5,3,3,6,6,5,5,6,5,5,1,6,6,7,6,7,3,2,5,3,1,1,1,5,2,3,1,1,5,1,1,NA,63e162fe-68e6-712f-3aa7-65c8fc05732a,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1
2/6/23 13:23,2/6/23 13:39,100,941,1,2/6/23 13:39,EN,1,1,NA,87,2,3,1,1,2,NA,NA,7,1,NA,NA,7,7,7,7,7,7,7,5,6,2,5,4,5,6,7,7,4,3,5,I can't believe what they said was true at all.  They confused as to what is going on,1,4,4,4,50,2,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,3,4,4,4,5,5,6,6,6,6,6,6,6,6,6,6,6,4,6,4,4,no thaks,63e16170-978a-6e4b-083a-9462db7fa3da,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1
2/6/23 13:20,2/6/23 13:39,100,1163,1,2/6/23 13:39,EN,1,1,NA,73,2,3,1,1,2,NA,NA,2,1,NA,NA,7,4,4,6,6,4,4,6,3,6,6,3,3,7,7,5,4,4,4,Our country was founded on Christian beliefs. Christians today are not sharing their beliefs because they will be labeled bigots.,1,7,7,7,65,4,4,5,3,5,4,4,5,5,7,7,3,3,3,3,3,3,5,3,6,6,7,2,2,2,4,2,2,3,5,3,5,3,5,5,5,5,NA,63e1609f-6e54-ffc6-a0ec-048f70e092d7,Condition2:ChristianBias,PBW_1|PBRF_1|PBC_1
2/6/23 13:28,2/6/23 13:39,100,672,1,2/6/23 13:39,EN,1,1,NA,62,2,2,1,1,1,NA,1,6,1,NA,NA,7,6,6,6,6,6,6,6,6,4,4,6,6,5,5,6,6,6,6,"Is was about the hardships of America
",4,2,4,4,81,7,2,2,2,4,7,4,4,4,7,7,3,2,1,3,3,3,7,1,7,2,7,4,4,4,4,4,1,6,7,3,4,7,5,6,3,6,NA,63e1625a-75e1-ea90-c53e-6380f139bd5d,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1
2/6/23 13:19,2/6/23 13:39,100,1226,1,2/6/23 13:39,EN,1,9,NA,45,1,3,1,1,1,NA,2,7,4,none,NA,4,4,6,6,5,6,4,4,6,4,4,4,4,4,4,4,4,4,1,"It's not just Christians that are being persecuted. It's anybody who has a different opinion or identify themselves with a certain group. People are either playing the victim, blaming others, or doing both. That's not a good way of trying to get to understand or accept each other as being a unique individual who may be part of a group and a larger society as a whole. People should be able to accept and love themselves without trying to proselytize and demonizing anyone who is different because the truth of the matter is that we aren't all the same. There's a difference between being able to validate yourself without having to go looking outside of who you are and trying to get some kind of self righteous vindication from the wrong sources.",1,1,4,4,50,4,1,4,1,4,NA,4,4,4,6,4,4,1,1,1,4,3,4,4,4,6,7,4,4,4,4,4,4,4,4,4,4,4,4,6,4,6,NA,63e16093-680b-da3a-e9c7-d0c189c07e45,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1
2/6/23 13:33,2/6/23 13:39,100,377,1,2/6/23 13:39,EN,1,1,NA,30,1,5,1,1,1,NA,1,5,3,NA,2,4,1,5,5,4,5,1,5,5,6,4,6,5,6,5,6,5,5,6,Okay Okay okay I am just doing good,2,6,6,6,37,5,6,6,5,6,4,7,4,4,7,6,6,6,4,5,4,2,4,4,4,4,7,6,6,5,5,6,5,5,5,6,5,5,5,6,5,5,Good evening sir thanks for,63e16070-1c5b-0b5f-dad9-371c25a3fc37,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1
2/6/23 13:33,2/6/23 13:39,100,378,1,2/6/23 13:39,EN,0.899999976,1,NA,59,1,4,1,1,1,NA,2,5,1,NA,NA,4,1,1,7,4,4,7,6,6,3,5,5,6,5,6,3,2,2,5,Race and culture are unimportant today,2,1,1,1,17,4,5,6,4,4,2,2,6,6,1,1,1,1,1,1,1,1,4,4,4,1,7,1,1,1,1,1,1,1,1,1,1,1,4,1,7,7,NA,63e163a5-d4cf-d08b-053c-f01f35cb21ca,Condition4:Economy(Control) ,PBRF_1|PBC_1|PBW_1
2/6/23 13:32,2/6/23 13:39,100,447,1,2/6/23 13:39,EN,1,1,NA,72,2,3,1,1,1,NA,1,3,2,NA,NA,2,2,6,4,6,5,6,6,5,5,5,6,5,6,6,6,5,2,4,we are chastised if we practice our faith in public,2,3,4,5,40,4,4,4,4,4,5,4,5,5,3,4,3,3,3,3,3,1,6,5,6,5,7,4,5,5,5,5,5,4,4,3,3,5,3,5,3,5,n/a,63e1638c-c5a7-22a9-ab9f-7b01f125624e,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1
2/6/23 13:32,2/6/23 13:39,100,428,1,2/6/23 13:39,EN,1,1,NA,37,1,7,1,1,1,NA,1,5,2,NA,NA,2,6,6,6,6,6,5,4,4,4,4,4,5,4,4,5,6,5,6,It's very important,4,6,6,6,58,6,6,6,6,4,4,4,4,4,4,6,5,5,4,4,4,2,6,3,6,6,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,This survey was interesting,63e1636e-14db-77b9-60ad-c85e9e3a026e,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1
2/6/23 13:30,2/6/23 13:39,100,583,1,2/6/23 13:39,EN,1,1,NA,NA,2,2,1,1,3,NA,NA,5,1,NA,NA,4,1,1,4,5,4,1,4,4,4,5,1,1,7,7,1,1,2,2,im not sure,1,4,4,4,50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,7,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,NA,63e162e8-e050-1582-6b50-e620d57a437f,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1
2/6/23 13:31,2/6/23 13:40,100,544,1,2/6/23 13:40,EN,1,1,NA,71,1,5,1,1,1,NA,1,7,1,NA,NA,6,6,6,6,7,6,6,6,6,5,3,5,5,5,5,5,5,4,3,There is an assault on our economy that is having a very negative effect,1,5,5,5,49,4,3,2,5,3,4,5,3,4,5,5,6,4,4,4,5,1,5,5,6,4,7,6,3,5,3,3,3,2,5,3,4,3,3,5,3,5,NA,63e16322-060a-07c8-d913-2af01cbeee6b,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1
2/6/23 13:32,2/6/23 13:40,100,465,1,2/6/23 13:40,EN,1,1,NA,67,2,2,1,1,1,NA,1,3,1,NA,NA,7,4,4,4,4,4,4,6,6,6,4,4,4,4,6,5,4,3,4,Christians are not allowed to speak,1,7,7,7,90,7,3,3,3,2,6,6,5,4,7,7,7,7,7,7,7,3,7,4,6,5,7,6,6,6,5,5,5,4,4,4,4,4,4,6,6,6,NA,63e16379-7639-4866-3b4a-c34fe4b7334c,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1
2/6/23 13:30,2/6/23 13:40,100,565,1,2/6/23 13:40,EN,1,1,NA,61,2,5,1,1,11,NA,NA,5,3,NA,1,4,4,4,4,4,4,4,6,6,6,3,3,5,5,5,4,4,4,4,"I DON'T THINK THAT IS TRUE FOR THE MAJORITY OF PEOPLE. IF YOU WANT TO PRAY TO YOUR GOD, OR WHOMEVER YOU HAVE CHOSEN WITH YOUR RELIGION, IS THAT YOU HAVE THE RIGHT TO DO WHAT YOU CHOSE. WE ARE FREE TO MAKE OUR DECISION IN OUR COUNTRY THE USA, HOWEVER, OTHER COUNTRIES PERHAPS ARE NOT AS THE SAME AS WE CHOSE OUR RELIGION. WE ARE ALL INDIVIDUALS AND WILL STAY THAT WAY, IT IS OUR WORLD.",1,4,4,4,51,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,THANK YOU FOR THE SURVEY. IT WAS DONE QUITE WELL.,63e16315-0449-36a8-4901-d317afd211a2,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1
2/6/23 13:31,2/6/23 13:40,100,497,1,2/6/23 13:40,EN,1,1,NA,42,1,2,1,1,1,NA,1,7,2,NA,NA,1,7,7,7,7,7,1,7,6,6,2,2,7,6,7,7,2,7,2,I agree with it,4,7,1,1,100,7,1,6,1,6,4,7,6,7,7,7,1,1,1,1,1,2,4,1,7,7,7,1,1,1,1,1,1,1,7,1,7,1,7,7,1,7,It was a great experience,63e1631c-4e45-a07a-1e74-6f776c8ca96d,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1
2/6/23 13:30,2/6/23 13:40,100,594,1,2/6/23 13:40,EN,0.899999976,1,NA,22,2,2,1,1,1,NA,1,4,2,NA,NA,4,3,2,4,3,4,5,5,5,2,2,6,5,6,6,6,6,2,2,This POV is about the belief that this country is based on Christianity and that it’s unfair to keep religion and politics separate.,1,1,1,7,13,2,5,5,5,7,4,3,6,7,7,4,4,1,1,1,1,1,1,5,7,7,7,2,1,1,1,1,1,1,7,1,7,1,4,5,6,3,NA,63e162ee-3095-b5f4-ed10-db556d12234e,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1
2/6/23 13:31,2/6/23 13:40,100,527,1,2/6/23 13:40,EN,1,1,NA,53,1,3,1,1,1,NA,1,6,1,NA,NA,6,5,7,7,7,4,2,4,4,7,5,4,4,7,6,4,1,7,5,The politician said that he was tired of seeing there be an attack on our economy. The country was founded on economic principles and now people were not being able to make ends meet. It is time to put a stop on the economic assault of this country.,1,1,1,1,89,6,1,1,1,1,4,7,2,4,5,6,4,3,4,4,4,1,7,6,5,5,7,2,1,4,5,1,1,2,6,3,5,1,2,6,1,2,None,63e16352-38b5-561e-04c4-043cf78189e0,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1
2/6/23 13:24,2/6/23 13:40,100,975,1,2/6/23 13:40,EN,0.899999976,1,NA,45,1,7,1,1,1,NA,1,7,2,NA,NA,7,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,All about working hard,1,4,5,5,83,5,2,3,2,3,4,4,4,4,5,5,5,5,5,5,5,2,5,5,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,It’s the best,63e16112-a378-fb03-9a1a-0ab267f26113,Condition4:Economy(Control) ,PBRF_1|PBC_1|PBW_1
2/6/23 13:33,2/6/23 13:40,100,428,1,2/6/23 13:40,EN,0.899999976,1,NA,38,2,5,1,1,2,NA,NA,4,2,NA,NA,2,1,1,4,1,1,7,6,6,4,4,6,6,4,4,7,7,1,4,There is no room for religion in government,1,6,5,7,0,1,7,6,7,7,4,1,7,7,4,4,4,1,1,1,4,2,7,7,7,7,7,1,1,1,1,1,1,1,7,7,7,1,4,4,1,4,Thank you,63e163d6-b4d6-d9f2-65f7-a771f25cd6a5,Condition2:ChristianBias,PBW_1|PBRF_1|PBC_1
2/6/23 13:21,2/6/23 13:40,100,1135,1,2/6/23 13:40,EN,1,1,NA,89,1,5,1,1,2,NA,NA,5,1,NA,NA,6,5,4,5,6,4,3,4,3,5,5,5,5,5,6,5,4,4,4,religious freedom must be allowed in our society,1,5,7,6,70,6,3,5,4,6,5,5,5,5,7,6,6,5,5,1,4,1,6,6,5,7,7,6,4,5,5,3,3,4,6,2,4,4,4,5,4,4,interesting study,63e16078-ba2b-37e7-bbce-e2e9847f6c5d,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1
2/6/23 13:31,2/6/23 13:40,100,561,1,2/6/23 13:40,EN,1,1,NA,72,2,2,1,1,3,NA,NA,6,3,NA,2,6,2,4,5,5,6,4,5,5,6,6,4,4,6,5,4,2,5,5,economic equality for all people,1,5,4,4,51,4,3,3,3,4,5,5,3,3,4,4,4,4,4,4,4,2,5,5,5,5,7,5,4,5,5,3,4,5,5,5,5,4,4,5,2,7,NA,63e1632b-c75e-883a-859f-3a849c28f2b0,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1
2/6/23 13:33,2/6/23 13:40,100,405,1,2/6/23 13:40,EN,0.899999976,1,NA,59,1,5,1,1,2,NA,NA,5,2,NA,NA,3,1,1,1,4,1,7,7,7,2,3,1,6,7,3,6,6,1,1,"We need to take action to ensure businesses do well, so people can advance.",1,2,1,1,53,4,1,2,2,2,2,5,2,2,4,4,4,3,3,3,3,1,7,5,7,7,7,3,2,3,3,1,1,3,5,1,6,2,2,3,1,2,NA,63e163c5-0de5-9b60-f191-67c48ef0e511,Condition4:Economy(Control) ,PBW_1|PBRF_1|PBC_1
2/6/23 13:28,2/6/23 13:40,100,719,1,2/6/23 13:40,EN,1,1,NA,35,1,6,1,1,1,NA,1,7,2,NA,NA,1,6,7,6,7,7,7,5,5,2,6,5,5,6,6,6,6,1,6,Individual are responsible for their own success,1,7,6,7,79,7,1,2,2,4,5,6,2,3,7,7,7,7,7,7,7,2,7,1,7,7,7,7,6,6,1,2,5,6,6,6,6,6,7,6,4,6,Excellent,63e16255-2132-981c-952f-c0051ae35b48,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1
2/6/23 13:28,2/6/23 13:40,100,715,1,2/6/23 13:40,EN,1,1,NA,48,1,5,1,1,3,NA,NA,1,1,NA,NA,5,3,4,5,5,5,6,2,4,6,5,4,4,6,6,4,2,4,4,The person answering a question while complaining about a bias against Caucasian European cultural values.,4,6,4,4,18,2,6,6,6,6,7,2,6,6,7,7,2,2,4,4,4,1,6,7,7,7,7,2,2,4,2,1,1,4,6,3,4,3,2,4,2,1,The quote is a very exaggerated example of racism. No politician in America could ever get elected if he or she said that in public and on the record.,63e16286-7b77-c54b-75eb-b306c46961c9,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1
2/6/23 13:31,2/6/23 13:40,100,542,1,2/6/23 13:40,EN,0.899999976,1,NA,76,1,5,1,1,2,NA,NA,4,1,NA,NA,6,4,6,5,5,4,5,5,5,4,5,5,5,5,5,5,5,3,4,religious perscution,1,5,7,7,81,6,2,3,2,3,3,5,4,5,7,6,6,5,6,6,5,1,6,7,5,6,7,3,3,6,3,2,3,4,5,3,4,2,3,5,3,3,none,63e16363-b920-0cd3-685a-601286d319e4,Condition3:ReligiousFreedom,PBRF_1|PBC_1|PBW_1
2/6/23 13:30,2/6/23 13:40,100,609,1,2/6/23 13:40,EN,1,1,NA,66,1,2,1,1,3,NA,NA,4,1,NA,NA,5,2,2,5,4,2,2,6,5,4,5,5,5,5,5,6,6,5,5,I disagree white people don't have to watch what they say they just need to respect people of other race,1,7,1,2,17,3,4,5,5,5,4,3,5,5,3,7,1,1,1,4,1,3,5,3,7,1,7,3,2,2,2,2,4,3,2,2,5,2,4,4,4,5,It was confusing,63e16300-e86c-68f2-962f-19785b74dd7e,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1
2/6/23 13:34,2/6/23 13:40,100,344,1,2/6/23 13:40,EN,0.800000012,1,NA,36,2,5,1,1,2,NA,NA,6,1,NA,NA,5,4,5,5,7,4,7,7,7,5,5,5,6,5,6,4,4,3,4,The politician feels what America was founded upon is no longer allowed and is facing persecution,1,1,7,6,72,4,2,6,3,3,5,4,5,4,6,6,6,3,6,3,6,1,5,7,5,5,7,5,3,7,4,2,2,2,6,2,4,2,5,6,3,4,NA,63e16410-7878-1348-7be7-45c6b2a17dbb,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1
