StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,manchk_wb,manchk2_wb,manchk_cb,manchk2_cb,manchk_ec,Q128,WhiteBias_Concern1,WhiteBias_Concern2,ChristianBias_Concern1,ChristianBias_Concern2,BlackBias_Concern1,BlackBias_Concern2,AP_1_1,AP_2,AP_3,AP_5_1,AP_6_1,AP_7,OCI_1,OCI_2,OCI_3,OCI_4,Fight4Christians,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4Atheists,Fight4Latin,wcp_1_1,wcp_2,wcp_3,wcp_4,wcp_5,wcp_6,FL_6_DO,Condition_Christ,Condition_White,Condition
4/26/23 15:25,4/26/23 15:40,100,899,1,4/26/23 15:40,EN,0.899999976,2,NA,35,1,5,2,1,2,NA,NA,7,2,NA,NA,2,NA,NA,NA,NA,1,NA,5,6,4,4,3,3,38,4,1,6,3,4,3,4,3,5,4,6,5,5,4,4,4,54,5,5,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/26/23 16:06,4/26/23 16:11,100,265,1,4/26/23 16:11,EN,1,2,NA,35,2,3,1,1,1,NA,2,4,2,NA,NA,4,NA,NA,1,NA,NA,NA,7,6,7,6,3,3,20,7,1,7,7,1,3,4,3,5,7,7,3,1,4,1,1,80,4,5,5,3,4,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/26/23 16:52,4/26/23 16:55,100,202,1,4/26/23 16:55,EN,1,2,NA,31,1,3,1,1,1,NA,2,5,3,NA,1,4,1,NA,NA,NA,NA,NA,1,2,1,3,1,1,10,4,3,5,6,1,1,1,1,1,7,7,7,7,7,7,7,46,4,5,1,1,1,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/26/23 16:55,4/26/23 17:05,100,617,1,4/26/23 17:05,EN,0.899999976,2,NA,50,1,5,1,1,1,NA,2,5,1,NA,NA,6,NA,NA,NA,NA,1,NA,4,4,4,4,4,4,50,5,1,6,4,5,1,1,1,1,4,4,4,4,4,4,4,50,5,4,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/26/23 16:55,4/26/23 17:09,100,832,1,4/26/23 17:09,EN,0.400000006,2,NA,49,2,5,1,1,1,NA,2,6,1,NA,NA,6,1,NA,NA,NA,NA,NA,7,7,4,4,1,1,0,4,3,7,1,1,7,7,7,7,4,7,1,1,1,4,1,100,7,7,7,4,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/26/23 17:10,4/26/23 17:14,100,261,1,4/26/23 17:14,EN,0.400000006,2,NA,49,2,5,1,1,2,NA,NA,6,1,NA,NA,5,NA,NA,1,NA,NA,NA,1,1,7,7,1,1,40,6,1,4,7,4,1,7,7,7,7,4,4,1,1,1,4,100,7,1,1,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/26/23 17:47,4/26/23 18:01,100,841,1,4/26/23 18:01,EN,1,2,NA,57,2,6,1,1,1,NA,1,4,4,Follower of Christ Jesus only. NO politics.,NA,1,1,NA,NA,NA,NA,NA,7,7,1,1,1,1,0,7,1,7,1,1,7,7,7,7,1,7,1,1,1,4,1,52,4,4,4,1,1,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/26/23 19:42,4/26/23 19:47,100,300,1,4/26/23 19:47,EN,0.899999976,2,NA,61,1,5,1,1,1,NA,1,4,1,NA,NA,5,NA,NA,NA,NA,1,NA,3,3,4,5,5,5,30,3,2,6,3,3,5,6,5,5,5,4,6,6,5,6,6,71,2,4,6,6,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/26/23 19:48,4/26/23 19:51,100,217,1,4/26/23 19:51,EN,0.899999976,2,NA,23,2,3,1,1,1,NA,2,3,2,NA,NA,4,NA,NA,1,NA,NA,NA,1,3,7,7,4,4,64,2,1,6,5,4,2,4,4,4,4,7,4,4,4,1,4,48,7,4,7,5,5,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/26/23 20:54,4/26/23 20:58,100,241,1,4/26/23 20:58,EN,1,2,NA,32,2,5,1,1,11,NA,NA,3,2,NA,NA,2,NA,NA,NA,NA,1,NA,1,4,1,4,1,4,40,5,1,5,5,4,2,2,2,2,3,3,3,3,3,3,3,50,4,4,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/26/23 23:02,4/26/23 23:09,100,432,1,4/26/23 23:09,EN,1,2,NA,39,2,5,1,1,13,Holiness,NA,1,1,NA,NA,7,1,NA,NA,NA,NA,NA,7,7,1,4,1,4,80,5,1,4,1,4,4,6,2,7,4,7,4,4,4,4,4,0,1,7,4,1,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/27/23 5:50,4/27/23 5:58,100,489,1,4/27/23 5:58,EN,0.899999976,2,NA,31,1,6,1,1,1,NA,2,4,2,NA,NA,2,NA,NA,1,NA,NA,NA,2,2,7,6,2,3,71,4,3,4,7,5,2,2,2,2,7,4,4,3,4,2,3,92,6,6,6,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/27/23 7:08,4/27/23 7:11,100,183,1,4/27/23 7:11,EN,1,2,NA,24,1,6,1,1,1,NA,1,5,2,NA,NA,5,1,NA,NA,NA,NA,NA,5,4,4,5,3,5,60,5,2,5,4,4,4,5,5,4,5,4,4,4,4,4,4,60,4,4,5,5,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/27/23 8:06,4/27/23 8:33,100,1594,1,4/27/23 8:33,EN,0.899999976,2,NA,45,2,4,1,1,1,NA,2,4,2,NA,NA,1,NA,NA,NA,NA,1,NA,4,4,3,4,3,4,51,4,2,4,4,5,2,2,2,2,4,4,4,4,4,4,4,50,4,4,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/27/23 9:43,4/27/23 9:51,100,443,1,4/27/23 9:51,EN,0.899999976,2,NA,30,1,5,1,1,1,NA,2,4,3,NA,1,4,NA,NA,1,NA,NA,NA,2,2,6,6,2,2,40,6,1,4,7,4,2,5,1,3,7,4,4,2,3,1,4,90,6,4,5,5,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/27/23 9:53,4/27/23 9:56,100,194,1,4/27/23 9:56,EN,1,2,NA,27,2,6,1,1,1,NA,2,5,2,NA,NA,2,NA,NA,1,NA,NA,NA,5,6,3,3,2,2,10,5,1,6,5,2,3,5,4,5,5,7,2,1,1,1,1,100,6,6,6,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/27/23 10:10,4/27/23 10:18,100,470,1,4/27/23 10:18,EN,1,2,NA,48,1,5,1,1,1,NA,1,5,2,NA,NA,5,NA,NA,NA,NA,1,NA,4,4,4,4,4,4,61,3,2,5,4,6,2,3,4,4,4,4,4,4,4,4,4,41,4,4,5,5,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/27/23 11:11,4/27/23 11:13,100,155,1,4/27/23 11:13,EN,1,2,NA,21,2,5,1,1,1,NA,2,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,7,7,7,1,1,0,7,1,7,7,1,5,6,7,7,7,7,1,1,1,1,1,100,7,7,7,7,7,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/27/23 11:31,4/27/23 11:36,100,274,1,4/27/23 11:36,EN,1,2,NA,40,1,3,1,1,1,NA,2,4,3,NA,2,4,1,NA,NA,NA,NA,NA,7,7,3,4,1,4,15,6,1,7,5,4,2,4,2,5,5,7,3,3,3,3,3,95,7,7,7,6,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/27/23 12:20,4/27/23 12:25,100,311,1,4/27/23 12:25,EN,1,2,NA,35,1,3,1,1,1,NA,2,2,2,NA,NA,2,NA,NA,1,NA,NA,NA,4,5,7,7,4,2,20,6,1,6,7,2,2,5,2,3,7,7,4,2,3,1,5,99,7,6,6,7,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/27/23 12:51,4/27/23 12:59,100,423,1,4/27/23 12:59,EN,1,2,NA,36,2,4,1,1,1,NA,2,4,2,NA,NA,3,NA,NA,NA,NA,1,NA,2,4,3,2,4,3,50,4,3,7,4,5,2,1,1,2,6,4,3,2,5,2,4,60,5,2,4,5,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/27/23 13:58,4/27/23 14:01,100,176,1,4/27/23 14:01,EN,1,2,NA,21,2,5,1,1,1,NA,2,4,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,7,3,4,3,4,38,3,2,7,6,2,7,6,7,6,3,7,1,1,1,1,1,61,7,6,5,4,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/27/23 14:06,4/27/23 14:12,100,362,1,4/27/23 14:12,EN,0.899999976,2,NA,49,2,5,1,1,2,NA,NA,4,2,NA,NA,2,NA,NA,NA,NA,1,NA,5,5,4,5,5,5,59,3,2,4,5,5,3,4,4,4,5,5,4,5,4,4,4,67,5,5,4,5,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/27/23 15:06,4/27/23 15:12,100,381,1,4/27/23 15:12,EN,1,2,NA,48,2,5,1,1,1,NA,1,6,3,NA,1,5,NA,NA,1,NA,NA,NA,3,5,6,4,4,5,59,5,1,5,5,6,2,5,1,5,6,6,4,3,4,3,5,66,6,6,6,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/27/23 15:33,4/27/23 15:38,100,325,1,4/27/23 15:38,EN,0.800000012,2,NA,35,1,3,1,1,1,NA,1,5,2,NA,NA,4,NA,NA,1,NA,NA,NA,4,5,4,5,4,4,60,4,2,5,5,4,3,4,4,4,4,4,3,3,3,2,4,53,4,4,4,5,4,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/27/23 16:54,4/27/23 17:10,100,919,1,4/27/23 17:10,EN,NA,2,NA,31,1,5,1,1,1,NA,2,4,2,NA,NA,3,NA,NA,NA,NA,1,NA,7,7,4,4,1,1,44,7,1,7,5,1,4,4,6,7,4,7,3,2,2,1,1,85,6,7,5,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/27/23 17:11,4/27/23 17:16,100,297,1,4/27/23 17:16,EN,0.899999976,2,NA,55,2,6,1,1,1,NA,1,4,3,NA,2,4,1,NA,NA,NA,NA,NA,7,6,4,4,1,1,7,7,1,7,5,4,4,6,6,7,4,7,1,1,4,4,1,84,6,6,7,7,7,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/27/23 18:08,4/27/23 18:13,100,291,1,4/27/23 18:13,EN,0.699999988,2,NA,48,2,4,1,1,2,NA,NA,6,1,NA,NA,4,NA,NA,1,NA,NA,NA,4,4,7,7,4,4,20,7,1,4,7,6,1,7,7,7,7,4,4,1,1,1,4,100,7,4,4,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/27/23 18:09,4/27/23 18:15,100,336,1,4/27/23 18:15,EN,1,2,NA,37,1,7,1,1,1,NA,2,5,2,NA,NA,5,NA,NA,NA,NA,1,NA,2,4,2,3,1,3,40,6,1,5,5,4,2,1,2,1,4,4,3,3,4,4,4,60,5,3,4,3,3,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/27/23 18:08,4/27/23 18:16,100,476,1,4/27/23 18:16,EN,0.899999976,2,NA,48,1,2,1,1,1,NA,1,6,1,NA,NA,6,1,NA,NA,NA,NA,NA,7,7,1,1,1,1,0,7,1,7,4,1,7,7,7,7,3,7,1,1,1,4,1,20,1,7,7,4,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/27/23 18:37,4/27/23 18:42,100,314,1,4/27/23 18:42,EN,1,2,NA,20,1,2,1,1,1,NA,2,2,2,NA,NA,1,NA,NA,NA,NA,1,NA,3,2,3,2,3,2,50,5,1,7,7,5,1,7,2,2,5,5,4,4,4,4,4,80,7,4,5,5,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/27/23 19:54,4/27/23 19:58,100,248,1,4/27/23 19:58,EN,0.899999976,2,NA,33,2,6,1,1,1,NA,2,4,2,NA,NA,2,NA,NA,1,NA,NA,NA,1,4,7,6,1,1,9,7,1,7,7,4,4,4,5,5,6,6,1,1,1,1,2,100,5,3,5,7,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/27/23 19:58,4/27/23 20:05,100,415,1,4/27/23 20:05,EN,1,2,NA,35,2,4,1,1,1,NA,2,2,3,NA,2,3,1,NA,NA,NA,NA,NA,7,5,1,1,1,1,25,6,1,7,4,3,2,4,2,6,1,7,1,1,1,1,1,90,7,7,6,1,3,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/27/23 20:31,4/27/23 20:37,100,402,1,4/27/23 20:37,EN,0.899999976,2,NA,30,2,3,1,1,1,NA,1,4,2,NA,NA,3,NA,NA,NA,NA,4,1,3,6,4,4,4,4,78,5,1,7,4,5,2,2,2,1,4,6,4,4,3,2,3,75,4,1,6,1,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/27/23 22:41,4/27/23 22:47,100,368,1,4/27/23 22:47,EN,1,2,NA,25,1,2,1,1,1,NA,2,6,1,NA,NA,7,1,NA,NA,NA,NA,NA,7,5,5,6,3,4,59,6,1,7,6,5,6,7,2,6,6,7,6,3,3,1,4,92,7,5,6,5,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/28/23 8:40,4/28/23 8:43,100,166,1,4/28/23 8:43,EN,0.899999976,2,NA,31,2,4,1,1,1,NA,2,3,2,NA,NA,2,NA,NA,1,NA,NA,NA,4,2,2,3,3,2,45,4,1,5,6,3,5,5,5,5,5,5,4,5,5,4,3,88,6,6,5,5,5,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/28/23 8:54,4/28/23 9:04,100,604,1,4/28/23 9:04,EN,0.899999976,2,NA,33,1,2,1,1,1,NA,2,3,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,7,3,5,2,2,20,6,1,7,4,3,2,5,2,7,5,7,2,2,2,2,2,70,4,7,7,6,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/28/23 9:10,4/28/23 9:17,100,431,1,4/28/23 9:17,EN,1,2,NA,51,2,3,1,1,1,NA,2,5,2,NA,NA,4,NA,NA,1,NA,NA,NA,7,7,7,7,2,2,50,7,1,7,7,6,5,5,4,5,7,7,2,1,1,1,2,93,6,6,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/28/23 10:41,4/28/23 10:49,100,503,1,4/28/23 10:49,EN,1,2,NA,36,1,3,1,1,1,NA,2,3,3,NA,1,5,NA,NA,NA,NA,1,NA,2,3,1,4,2,3,29,2,2,6,3,3,3,2,5,3,4,7,4,1,3,4,3,100,7,3,6,2,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/28/23 11:38,4/28/23 11:43,100,307,1,4/28/23 11:43,EN,1,2,NA,28,2,7,1,1,1,NA,2,4,3,NA,2,4,1,NA,NA,NA,NA,NA,7,2,4,2,2,2,4,5,3,7,5,2,4,6,3,6,2,4,2,2,2,1,2,27,2,4,5,4,2,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/28/23 11:49,4/28/23 11:54,100,291,1,4/28/23 11:54,EN,0.899999976,2,NA,28,1,3,1,1,1,NA,2,3,3,NA,2,3,NA,NA,1,NA,NA,NA,5,6,5,6,3,3,45,6,1,3,6,4,3,5,2,3,6,6,3,2,3,2,3,70,5,7,6,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/28/23 11:43,4/28/23 11:54,100,687,1,4/28/23 11:54,EN,0.899999976,2,NA,49,2,5,1,1,10,NA,NA,1,2,NA,NA,2,NA,NA,NA,NA,1,NA,4,4,4,4,4,4,100,4,3,6,4,7,1,1,1,1,4,4,4,4,4,4,4,70,4,3,3,3,3,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/28/23 12:51,4/28/23 13:01,100,627,1,4/28/23 13:01,EN,0.899999976,2,NA,37,1,2,1,1,1,NA,1,5,1,NA,NA,6,1,NA,NA,NA,NA,NA,7,7,4,4,1,1,0,4,1,7,4,1,7,7,7,7,4,7,1,4,1,1,1,50,4,7,7,4,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/28/23 14:19,4/28/23 14:23,100,252,1,4/28/23 14:23,EN,1,2,NA,36,2,5,2,1,1,NA,2,4,2,NA,NA,2,NA,NA,1,NA,NA,NA,6,6,7,6,1,1,9,7,1,6,7,4,2,5,6,5,7,7,1,1,1,1,2,90,6,4,6,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/28/23 15:31,4/28/23 15:33,100,150,1,4/28/23 15:33,EN,1,2,NA,33,2,5,1,1,1,NA,2,7,3,NA,1,6,NA,NA,NA,NA,1,NA,1,4,4,4,4,4,60,6,1,2,4,6,1,1,1,4,4,7,5,4,4,3,4,100,7,7,7,7,7,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/21/23 17:54,4/21/23 17:54,44,33,0,4/28/23 17:54,EN,0.899999976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/21/23 17:57,4/21/23 17:58,37,28,0,4/28/23 17:58,EN,0.899999976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/28/23 17:52,4/28/23 18:01,100,502,1,4/28/23 18:01,EN,1,2,NA,21,2,3,1,1,1,NA,2,5,2,NA,NA,4,NA,NA,NA,NA,1,NA,1,5,1,1,1,3,51,5,1,7,7,6,1,5,1,2,5,5,3,3,3,3,3,90,6,4,5,4,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/21/23 18:55,4/21/23 19:09,16,874,0,4/28/23 19:09,EN,1,2,NA,51,2,5,1,1,2,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/23 19:20,4/21/23 19:20,37,40,0,4/28/23 19:20,EN,0.899999976,2,NA,31,2,2,1,1,1,NA,1,7,3,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/28/23 19:39,4/28/23 19:43,100,213,1,4/28/23 19:43,EN,0.800000012,2,NA,48,1,5,1,1,1,NA,1,5,1,NA,NA,5,NA,NA,1,NA,NA,NA,4,4,7,7,4,4,40,6,1,3,7,3,4,7,7,7,7,4,4,1,1,1,4,100,7,4,4,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/21/23 19:58,4/21/23 20:05,86,406,0,4/28/23 20:05,EN,NA,2,NA,61,2,5,1,1,1,NA,2,7,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,6,1,4,1,1,18,7,1,1,4,5,4,4,4,4,4,7,3,1,2,1,2,NA,NA,NA,NA,NA,NA,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/28/23 22:27,4/28/23 22:33,100,338,1,4/28/23 22:33,EN,1,2,NA,29,2,3,1,1,1,NA,2,3,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,6,5,4,1,1,0,7,1,7,7,4,4,5,7,7,3,7,1,1,4,3,1,57,6,5,6,7,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/21/23 20:55,4/21/23 22:36,38,6084,0,4/28/23 22:36,EN,0.899999976,2,NA,40,3,2,1,1,1,NA,2,6,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/29/23 1:37,4/29/23 1:47,100,591,1,4/29/23 1:47,EN,1,2,NA,42,1,5,1,1,1,NA,2,7,2,NA,NA,2,NA,NA,1,NA,NA,NA,5,4,4,5,4,5,60,4,2,5,4,5,4,4,4,4,7,7,7,7,7,7,7,60,4,4,3,4,3,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/29/23 4:08,4/29/23 4:15,100,438,1,4/29/23 4:15,EN,NA,1,NA,56,2,3,1,1,1,NA,1,5,1,NA,NA,5,1,NA,NA,NA,NA,NA,5,4,4,4,3,4,51,5,2,6,6,5,4,4,3,3,5,3,5,3,3,3,5,52,5,5,3,5,3,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 4:34,4/22/23 4:42,86,461,0,4/29/23 4:42,EN,1,2,NA,68,2,4,1,1,1,NA,2,6,4,None,NA,4,1,NA,NA,NA,NA,NA,6,6,4,4,2,2,50,7,1,7,4,4,4,4,4,6,6,6,2,2,4,4,2,NA,NA,NA,NA,NA,NA,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 4:42,4/22/23 4:43,19,54,0,4/29/23 4:43,EN,0.800000012,2,NA,59,1,5,1,1,1,NA,1,4,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/29/23 5:38,4/29/23 5:42,100,232,1,4/29/23 5:42,EN,1,2,NA,30,1,6,1,1,1,NA,2,4,2,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,3,4,1,1,46,6,1,6,7,2,2,2,2,2,5,6,1,1,1,1,1,88,6,6,5,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 6:05,4/22/23 6:08,44,144,0,4/29/23 6:08,EN,1,2,NA,38,1,5,1,1,1,NA,2,7,3,NA,2,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/29/23 8:16,4/29/23 8:21,100,350,1,4/29/23 8:21,EN,1,2,NA,28,2,5,1,1,1,NA,2,4,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,6,7,5,1,1,0,7,1,6,6,3,6,6,7,7,5,6,1,1,1,1,1,59,4,6,6,5,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/29/23 8:42,4/29/23 8:47,100,284,1,4/29/23 8:47,EN,1,2,NA,55,2,4,1,1,1,NA,1,5,2,NA,NA,2,NA,NA,1,NA,NA,NA,6,6,6,6,6,6,77,3,2,4,5,5,2,2,2,2,6,5,6,5,5,3,5,61,5,5,5,5,5,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/29/23 12:17,4/29/23 12:20,100,154,1,4/29/23 12:20,EN,0.899999976,2,NA,38,1,2,1,1,3,NA,NA,7,2,NA,NA,1,NA,NA,NA,NA,1,NA,4,6,5,4,1,1,3,7,1,7,5,1,5,4,6,7,6,7,1,2,2,3,2,83,4,5,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 6:10,4/22/23 12:57,19,24408,0,4/29/23 12:57,EN,1,1,NA,49,1,5,1,1,1,NA,1,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/29/23 14:03,4/29/23 14:10,100,423,1,4/29/23 14:10,EN,1,2,NA,36,2,6,1,1,11,NA,NA,3,2,NA,NA,3,NA,NA,NA,NA,1,NA,5,5,3,4,3,3,20,6,1,5,5,6,2,4,1,5,4,5,3,2,2,1,3,81,6,6,5,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/29/23 14:12,4/29/23 14:17,100,298,1,4/29/23 14:17,EN,1,2,NA,33,1,6,2,1,1,NA,1,5,2,NA,NA,2,NA,NA,1,NA,NA,NA,6,5,7,6,6,6,91,6,1,6,6,6,1,1,1,3,7,5,6,4,4,2,6,83,7,5,6,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/29/23 14:15,4/29/23 14:26,100,636,1,4/29/23 14:26,EN,1,2,NA,49,2,2,1,1,1,NA,2,5,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,1,1,1,1,1,31,7,1,7,4,3,4,6,4,7,4,7,1,1,1,1,1,100,7,7,7,4,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/29/23 18:31,4/29/23 18:39,100,425,1,4/29/23 18:39,EN,1,2,NA,41,2,4,1,1,1,NA,1,4,2,NA,NA,4,NA,NA,NA,NA,1,NA,5,4,4,4,2,2,49,5,1,6,5,4,4,3,3,3,5,5,3,3,4,3,3,77,5,5,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
