StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,CN_1,CN_2,CN_3,CN_4,CN_5,CN_6,SLB_12,SLB_11,SLB_10,SLB_9,SLB_8,SLB_7,SLB_6,SLB_5,SLB_4,SLB_3,SLB_2,SLB_1,reflect,manchk,WhiteBias_Concern,RelFreedom_Concern,ChristBias_Concern,AP_THERM._1,AP_ELECT,OCI_1,OCI_2,OCI_3,OCI_4,PBOC_1,PBOC_2,PBOC_3,PBOC_4,Fight4Christian,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4NonRelig,Fight4Latin,AP_POLID,AP_GEN_1,AP_IDEO,AP_RACE_1,AP_RELAFF_1,ATTCHK,PQ_RACE_1,PQ_RACE_2,PQ_RACE_3,PQ_LGBT_4,PQ_LGBT_5,PQ_LGBT_6,PQ_REL_7,PQ_REL_8,PQ_REL_9,PQ_REL_10,PQ_REL_11,PQ_N_12,PQ_N_13,PQ_N_14,PQ_N_15,Q114,FL_6_DO,PerceivedBias_DO,PolControversial,SpeechOffensive,Condition,Condition_AWB,Condition_ACB
2/6/23 13:22,2/6/23 13:32,100,623,1,2/6/23 13:32,EN,1,1,NA,66,2,2,1,1,13,Baptist,NA,4,1,NA,NA,4,1,2,2,5,4,6,5,6,6,2,4,4,4,4,6,5,4,4,I think that this has to stay in church or a spiritual place not in public and in the house of god. I attend church and I don’t preach to people . Needs to stay in church and a religious worship place,1,1,6,3,NA,3,4,4,6,6,4,2,6,6,7,1,7,3,2,3,3,4,4,3,5,3,7,5,3,4,4,4,4,4,3,4,4,4,4,4,4,4,NA,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1,5.5,5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:24,2/6/23 13:32,100,488,1,2/6/23 13:32,EN,0.899999976,1,NA,63,1,4,1,1,3,NA,NA,4,1,NA,NA,6,3,2,2,4,2,4,6,5,3,5,4,5,5,5,4,4,3,5,It seemed racist to me but it is something out of my control,1,1,1,1,42,2,5,6,5,6,4,4,5,5,1,1,1,1,1,1,1,1,5,2,6,4,7,4,3,3,3,3,4,3,3,5,4,5,3,6,2,4,NA,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1,4.5,5.5,Anti-White,Anti-White,Anti-White
2/6/23 13:22,2/6/23 13:32,100,578,1,2/6/23 13:32,EN,1,1,NA,61,1,4,1,1,1,NA,2,2,3,NA,1,5,2,5,5,6,4,6,6,5,3,4,5,5,5,5,6,4,2,4,The politician when interviewed stated that an important issue in the U.S. today is the suppression of white European values,1,6,1,2,29,2,5,5,5,5,5,2,6,6,6,7,1,1,1,2,2,1,6,7,7,6,7,2,2,2,2,2,2,2,6,2,6,2,4,6,2,3,NA,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1,5.75,5,Anti-White,Anti-White,Anti-White
2/6/23 13:20,2/6/23 13:32,100,717,1,2/6/23 13:32,EN,0.899999976,1,NA,79,2,3,1,1,3,NA,NA,5,1,NA,NA,6,6,6,6,7,6,5,6,5,5,6,4,4,5,6,4,2,4,4,Our heritage is founded on Christian values. It has become the target of ridicule and bigotry to profess our Christian beliefs in an open forum.,1,6,7,6,76,5,7,5,2,5,3,6,4,5,6,5,5,5,6,5,5,1,6,6,5,5,7,5,3,4,4,2,2,4,5,3,4,4,2,4,3,4,NA,Condition2:ChristianBias,PBW_1|PBRF_1|PBC_1,3.5,4.75,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:23,2/6/23 13:32,100,553,1,2/6/23 13:32,EN,0.899999976,1,NA,73,1,5,1,1,1,NA,1,7,3,NA,1,7,2,3,5,5,5,6,6,6,4,3,5,5,5,5,6,5,3,3,"I prefer not to answer pointless questions, thank you.",1,4,3,5,20,2,5,4,3,4,3,4,5,4,5,4,3,4,5,4,3,2,4,4,4,5,7,5,4,3,3,4,5,5,4,3,4,5,3,4,5,4,NA,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1,4,4,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:25,2/6/23 13:32,100,415,1,2/6/23 13:32,EN,1,1,NA,49,1,5,1,1,1,NA,2,3,2,NA,NA,1,1,2,1,1,2,7,5,6,2,2,6,6,6,6,6,6,1,1,The author feels that rhey are being discriminated against based on their religious beliefs.,1,1,7,7,4,6,6,2,6,5,1,1,6,6,7,6,3,1,1,1,1,1,6,7,7,7,7,1,1,1,1,1,1,1,7,7,7,1,1,4,1,1,NA,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1,5,4.75,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:25,2/6/23 13:32,100,454,1,2/6/23 13:32,EN,1,1,NA,69,1,5,1,1,1,NA,1,4,3,NA,2,4,2,3,6,6,5,6,6,6,4,4,1,6,7,7,5,3,2,5,Was a dissertation concerning religious freedom and suppression thereof.,1,4,6,7,80,4,3,5,2,6,5,5,5,4,6,5,5,5,5,4,5,1,6,7,5,4,7,3,2,4,1,1,1,5,7,1,5,2,2,5,2,2,NA,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1,4.25,4,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:24,2/6/23 13:32,100,496,1,2/6/23 13:32,EN,1,1,NA,64,1,2,1,1,3,NA,NA,7,3,NA,1,4,7,7,7,7,7,1,6,1,1,5,5,5,7,3,7,7,2,4,it is about Christian values and the way it has been rejected by mainstream society,1,1,1,1,9,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,3,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,All politicians are crooks. they only in office for the money  and popularity.,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1,4,4,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:22,2/6/23 13:32,100,592,1,2/6/23 13:32,EN,0.800000012,1,NA,39,2,4,1,1,1,NA,2,5,1,NA,NA,4,3,6,7,7,5,1,6,2,6,6,2,3,7,6,6,3,3,6,Race is in a crisis,1,1,1,1,7,1,6,6,6,7,6,7,7,5,4,4,4,4,4,4,4,3,5,4,5,2,7,5,4,4,7,1,1,6,6,5,5,4,4,7,3,2,NA,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1,4.75,6.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:26,2/6/23 13:32,100,372,1,2/6/23 13:32,EN,0.899999976,1,NA,58,2,5,1,1,1,NA,1,5,1,NA,NA,7,6,7,7,6,4,2,2,4,6,6,2,2,6,6,2,2,6,4,It was a brief overview of one person's opinion on the economy.  There was a question asked and it appeared to be answered by an individual.,1,1,1,1,10,4,4,4,5,4,4,4,3,3,1,1,4,4,1,1,4,2,5,2,2,4,7,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1,3.5,4.25,Control,Control,Control
2/6/23 13:23,2/6/23 13:32,100,579,1,2/6/23 13:32,EN,1,1,NA,35,1,6,1,1,1,NA,1,7,2,NA,NA,1,2,5,7,7,7,4,1,4,2,7,7,6,7,7,7,7,2,7,What did you perceive as an important issue in the united States that you will focus on if elected,1,7,7,7,77,6,1,1,1,1,6,7,1,1,7,7,4,4,4,3,6,2,6,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,Condition4:Economy(Control) ,PBW_1|PBRF_1|PBC_1,2.25,1,Control,Control,Control
2/6/23 13:27,2/6/23 13:32,100,332,1,2/6/23 13:32,EN,1,1,NA,44,1,5,1,1,1,NA,1,7,3,NA,2,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"I would like to include the politics to see how the outcome of the voting system, but it will reveal how the operation performs under pressure.",1,7,7,7,100,7,1,1,1,1,4,4,4,4,7,7,7,7,7,7,7,3,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,I have no feedback to leave at this time.,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1,4,1,Anti-White,Anti-White,Anti-White
2/6/23 13:24,2/6/23 13:32,100,520,1,2/6/23 13:32,EN,1,1,NA,74,1,3,1,1,3,NA,NA,5,1,NA,NA,5,4,5,7,7,4,7,5,5,6,5,5,5,5,6,6,5,2,4,"Since the liberals have taken over, they do not advocate Christian values as part of their agenda. Their Socialist views are bringing down the U.S.",1,2,6,6,51,4,1,6,7,7,4,4,5,6,4,4,4,4,4,4,4,3,5,4,5,5,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Very interesting survey,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,4.75,5.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:28,2/6/23 13:32,100,275,1,2/6/23 13:32,EN,0.800000012,1,NA,19,2,3,1,1,1,NA,2,3,3,NA,2,2,2,2,6,6,4,7,6,6,2,2,7,7,1,1,6,6,2,2,NA,1,4,4,4,50,4,4,4,4,4,4,4,4,4,4,4,2,1,1,4,1,1,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1,4,4,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:24,2/6/23 13:32,100,472,1,2/6/23 13:32,EN,1,1,NA,76,2,3,1,1,3,NA,NA,3,2,NA,NA,3,3,4,5,5,4,6,5,6,4,3,5,5,6,5,4,4,4,3,cristian values should influence the politics of the usa,1,5,4,6,40,4,4,3,4,5,5,5,4,5,7,6,3,2,3,2,4,1,6,6,7,7,7,6,2,2,1,1,1,1,5,3,5,2,3,4,5,3,NA,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1,4.25,4,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:26,2/6/23 13:32,100,379,1,2/6/23 13:32,EN,1,1,NA,42,2,5,1,1,1,NA,2,3,2,NA,NA,4,2,3,4,3,2,2,6,6,2,2,6,6,3,3,5,5,3,5,Assault on our country,1,5,4,3,44,3,5,5,5,5,5,2,6,6,6,6,2,2,2,3,2,1,6,7,6,6,7,4,2,2,2,2,3,1,6,6,2,2,4,5,2,3,NA,Condition4:Economy(Control) ,PBRF_1|PBW_1|PBC_1,5.75,5,Control,Control,Control
2/6/23 13:27,2/6/23 13:32,100,344,1,2/6/23 13:32,EN,1,1,NA,21,2,5,1,1,1,NA,1,5,1,NA,NA,5,7,6,7,7,7,5,7,6,5,3,5,6,4,5,7,5,5,5,This interview believes Christian’s are being victimized and looked down upon because of their beliefs.,1,6,6,6,60,5,2,6,1,5,5,6,4,5,7,6,6,3,7,4,6,1,4,5,4,7,7,7,1,4,5,1,1,1,7,2,4,1,3,6,1,4,NA,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1,4,3.5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:04,2/6/23 13:32,100,1716,1,2/6/23 13:32,EN,0.899999976,1,NA,30,1,6,1,1,1,NA,2,6,2,NA,NA,7,1,4,7,7,7,5,6,5,3,6,5,6,7,5,7,5,2,5,Jazz motif hr sake Robin Nova assassin sticks smock,1,6,6,5,75,6,1,1,1,2,5,6,2,5,6,7,6,6,6,6,6,2,5,3,5,6,7,7,7,6,6,5,4,7,7,3,5,5,6,6,2,6,Great job... Love it,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1,3.5,1.25,Control,Control,Control
2/6/23 13:26,2/6/23 13:33,100,372,1,2/6/23 13:33,EN,1,1,NA,43,2,2,1,1,2,NA,NA,2,1,NA,NA,7,5,5,5,5,5,2,5,3,5,5,2,2,5,5,3,3,5,4,Whites shouldn't be afraid of what they say,1,1,1,1,50,4,4,5,3,5,4,4,4,4,5,5,3,3,3,3,3,3,7,4,6,6,7,5,3,5,3,2,2,5,5,4,3,4,3,5,4,2,NA,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1,4,4.25,Anti-White,Anti-White,Anti-White
2/6/23 13:24,2/6/23 13:33,100,533,1,2/6/23 13:33,EN,0.899999976,1,NA,78,1,6,1,1,3,NA,NA,6,3,NA,1,4,7,7,7,7,7,3,6,5,3,5,3,3,6,6,2,2,2,3,It is now wrong to be white in the USA ! Per the national media.,1,6,6,6,92,6,2,2,2,2,2,5,2,2,6,6,6,6,6,6,6,3,5,5,7,6,7,5,2,6,2,2,2,2,6,3,2,3,3,6,2,5,very interesting survey.,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1,2.25,2,Anti-White,Anti-White,Anti-White
2/6/23 13:26,2/6/23 13:33,100,413,1,2/6/23 13:33,EN,1,1,NA,58,2,5,1,1,1,NA,1,5,1,NA,NA,7,6,5,6,7,6,6,6,3,5,7,4,5,5,6,4,4,5,6,Christain values have been around for many ages.,1,3,6,4,33,3,3,4,4,4,4,5,5,5,6,4,4,3,3,2,2,2,4,6,3,4,7,4,3,2,3,1,1,1,5,3,5,1,4,3,2,2,NA,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1,4.25,3.75,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:25,2/6/23 13:33,100,467,1,2/6/23 13:33,EN,1,1,NA,72,1,3,1,1,1,NA,1,4,3,NA,2,4,4,4,4,3,4,5,6,6,3,3,6,5,5,5,6,5,4,4,very unfair,1,4,3,4,9,2,6,6,6,7,4,4,6,6,4,4,2,2,3,2,2,4,4,4,6,4,7,4,4,4,4,4,4,1,3,4,5,4,4,4,4,4,NA,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1,5,6.25,Anti-White,Anti-White,Anti-White
2/6/23 13:23,2/6/23 13:33,100,596,1,2/6/23 13:33,EN,0.899999976,1,NA,65,2,6,1,1,1,NA,1,5,1,NA,NA,6,4,5,5,6,4,5,5,5,4,3,3,3,7,7,4,3,4,2,Economic security and unemployment is a concern for society and government needs to address these concerns.,1,1,1,1,91,5,1,1,1,1,2,4,3,4,4,4,4,4,4,4,4,1,4,5,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1,3.25,1,Control,Control,Control
2/6/23 13:26,2/6/23 13:33,100,429,1,2/6/23 13:33,EN,1,1,NA,70,1,6,1,1,2,NA,NA,5,1,NA,NA,6,5,6,4,7,6,6,7,5,3,5,5,5,7,7,6,5,3,3,Many of our most pressing issues relate back to our economy,1,2,3,3,76,5,2,2,2,2,2,5,2,5,4,5,5,3,4,4,4,1,5,5,6,5,7,4,3,5,3,2,1,3,5,3,4,3,1,3,1,1,NA,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1,3,2,Control,Control,Control
2/6/23 13:27,2/6/23 13:33,100,349,1,2/6/23 13:33,EN,1,1,NA,66,2,3,1,1,2,NA,NA,4,2,NA,NA,3,1,1,1,1,1,7,7,7,1,1,7,7,1,1,7,7,1,1,it said that most people are afraid to speak out in public or to show religious symbols for fear of doing something wrong,1,4,7,7,60,4,1,1,1,1,4,3,5,3,7,6,3,3,3,3,3,1,6,7,6,7,7,1,1,1,1,1,1,1,7,1,1,1,4,3,1,1,NA,Condition3:ReligiousFreedom,PBRF_1|PBC_1|PBW_1,4.25,1,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:25,2/6/23 13:33,100,489,1,2/6/23 13:33,EN,0.899999976,1,NA,20,2,3,1,1,1,NA,1,5,2,NA,NA,4,1,1,1,1,4,7,6,6,1,1,7,7,3,3,6,6,2,6,People feel persecuted for being religious,1,3,5,4,34,4,5,4,6,4,5,2,5,5,5,5,2,2,2,2,2,1,6,7,6,6,7,5,6,7,4,3,3,2,2,5,3,6,7,7,7,7,NA,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1,5.25,4.75,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:20,2/6/23 13:33,100,799,1,2/6/23 13:33,EN,1,1,NA,62,2,4,1,1,1,NA,2,5,3,NA,1,6,4,5,7,7,4,4,6,5,5,5,2,2,7,7,4,2,4,5,The respondent believes that religious liberty is under attack and wants to assure religious liberty is protected.,1,1,6,6,81,5,1,2,2,2,3,5,4,4,6,7,7,7,7,7,7,1,4,6,4,5,7,4,3,4,5,3,3,7,7,4,1,4,4,4,4,4,NA,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1,3.5,1.75,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:26,2/6/23 13:33,100,440,1,2/6/23 13:33,EN,1,1,NA,68,2,4,1,1,1,NA,1,6,1,NA,NA,5,2,5,5,5,6,6,6,6,2,4,6,6,4,4,6,6,2,5,Christian groups are being persecuted,1,6,7,7,82,6,1,6,1,2,4,6,6,2,7,7,7,3,4,3,7,1,5,7,5,7,7,4,2,6,5,1,1,1,5,1,6,1,2,5,2,2,Interesting topic,Condition2:ChristianBias,PBW_1|PBRF_1|PBC_1,3.5,2.5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:25,2/6/23 13:33,100,501,1,2/6/23 13:33,EN,1,1,NA,55,2,3,1,1,2,NA,NA,7,1,NA,NA,7,7,7,7,7,7,7,5,7,6,5,1,1,7,7,1,1,4,7,White people believe that they need to keep their mouth shut or they will be considered racist,1,7,7,7,100,7,1,7,1,7,4,4,5,4,7,7,7,7,7,7,7,1,7,7,7,7,7,4,1,4,7,1,1,4,7,4,4,1,1,4,4,4,NA,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1,4.25,4,Anti-White,Anti-White,Anti-White
2/6/23 13:10,2/6/23 13:33,100,1382,1,2/6/23 13:33,EN,1,1,NA,58,2,4,1,1,1,NA,2,4,3,NA,2,4,4,4,6,6,4,4,7,6,3,5,5,3,7,7,5,2,4,2,that this country was founded on christian principals. Now we can't even discuss them,1,3,6,7,40,4,4,3,3,5,4,5,5,5,5,4,4,4,4,3,4,1,6,4,6,6,7,4,4,4,4,4,4,4,6,5,4,4,4,5,5,5,NA,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1,4.25,3.75,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:27,2/6/23 13:33,100,363,1,2/6/23 13:33,EN,0.800000012,1,NA,35,1,6,1,1,1,NA,1,6,2,NA,NA,4,6,7,6,6,7,5,7,6,5,7,6,7,7,6,6,5,5,7,The united states to help Christians achieve thier one movement and how subtle it can be when compared,1,7,6,7,47,4,5,6,7,5,5,7,7,7,6,4,6,5,6,5,4,2,6,6,6,2,7,5,4,5,4,6,5,6,7,4,5,4,4,4,5,4,NA,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1,5,5.75,Control,Control,Control
2/6/23 13:26,2/6/23 13:33,100,419,1,2/6/23 13:33,EN,1,1,NA,56,2,3,1,1,1,NA,1,7,1,NA,NA,7,7,7,7,7,7,1,4,5,4,4,4,4,4,5,1,4,4,4,They believe that thr assaults on our economy is what it our biggest problem as a nation but I certainly disagree.,1,4,4,3,49,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,1,5,7,4,4,7,4,4,4,6,4,4,1,7,1,7,1,4,4,7,4,NA,Condition4:Economy(Control) ,PBRF_1|PBC_1|PBW_1,4.25,4,Control,Control,Control
2/6/23 13:13,2/6/23 13:33,100,1229,1,2/6/23 13:33,EN,1,1,NA,74,1,3,1,1,2,NA,NA,6,3,NA,1,4,4,4,4,5,5,6,6,5,6,3,4,4,5,5,6,5,3,5,Religious freedom is being attacked.,1,5,5,5,61,4,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,7,4,4,4,4,4,4,6,4,6,6,4,3,3,3,3,NA,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1,4,5,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:22,2/6/23 13:33,100,705,1,2/6/23 13:33,EN,1,1,NA,46,2,4,1,1,1,NA,2,4,2,NA,NA,4,1,1,1,1,1,7,5,5,7,5,6,7,2,1,7,4,1,1,"I believe that whoever was being interviewed was ridiculous and was using his/her white privilege for people to feel sorry for them. This was not our country to begin with, our ancestors stole this country from people of color and have no right at all to cry we are treated unfair. I just can't even begin to describe how horrible this person's thinking is. Maybe it is not their fault, maybe this is what they were raised to believe. I am a firm believer that we are product of our environment, but I also believe that anyone has the power to break the cycle of hate and bring forth change for the future generations to come.",1,7,5,7,0,1,7,7,7,7,4,1,7,7,7,7,1,1,1,1,1,1,7,7,7,7,7,1,1,1,1,1,1,1,7,1,7,1,1,4,1,4,This was the most interesting and thought provoking survey I have ever taken. I really liked it,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1,6.25,7,Anti-White,Anti-White,Anti-White
2/6/23 13:25,2/6/23 13:33,100,489,1,2/6/23 13:33,EN,1,1,NA,68,2,2,1,1,2,NA,NA,5,3,NA,2,3,1,1,7,7,4,6,6,3,7,7,5,5,7,7,6,5,1,2,"The interviewee doesn't actually say anything, he just dances around the question about the most pressing problem in the US today",1,1,1,1,1,2,4,3,2,2,4,4,3,3,4,4,3,2,2,4,4,1,6,7,6,5,7,5,4,4,3,2,2,4,4,3,4,2,2,3,6,1,NA,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1,3.5,2.75,Control,Control,Control
2/6/23 13:22,2/6/23 13:33,100,679,1,2/6/23 13:33,EN,1,1,NA,68,1,4,1,1,2,NA,NA,3,2,NA,NA,3,3,3,4,3,5,5,5,4,3,5,6,5,4,5,3,4,3,3,A Christian feels that people are biased against them,1,5,3,4,40,4,5,6,5,5,6,3,5,4,4,6,2,1,3,2,2,1,6,6,7,6,7,2,2,3,2,1,2,1,5,2,6,2,3,2,3,1,NA,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1,5,5.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:28,2/6/23 13:33,100,318,1,2/6/23 13:33,EN,1,1,NA,27,1,5,1,1,1,NA,2,5,1,NA,NA,4,5,5,5,5,5,4,5,4,5,3,5,5,5,5,5,4,4,4,"In the United States, the economy is tanking because of how much debt we are in as a nation.",1,4,5,5,70,5,3,3,3,3,4,5,3,4,4,3,5,4,4,4,3,1,6,5,5,2,7,4,4,4,4,1,1,5,5,3,5,1,2,7,7,2,NA,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1,3.5,3,Control,Control,Control
2/6/23 13:25,2/6/23 13:34,100,534,1,2/6/23 13:34,EN,0.899999976,1,NA,65,1,3,1,1,1,NA,1,6,1,NA,NA,7,7,7,7,7,7,7,5,6,4,5,4,4,7,7,4,1,4,4,The interview excerpt was saying that Christian people are often shamed or discriminated against just because they believe in God,1,6,6,6,87,7,1,6,1,5,4,5,6,5,6,6,6,6,6,6,6,1,6,7,6,7,7,1,1,1,1,1,1,1,7,1,4,1,1,1,1,1,NA,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1,4.5,3.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:21,2/6/23 13:34,100,743,1,2/6/23 13:34,EN,1,1,NA,57,1,2,1,1,1,NA,2,5,1,NA,NA,4,1,4,7,7,6,6,5,5,7,6,2,2,1,7,5,2,1,4,It was explained what was gonna happen when I had the question and then the response seems like a pretty simple process,1,2,3,3,40,4,5,6,6,7,7,1,6,7,4,4,3,2,2,1,2,1,7,5,6,2,7,2,3,3,6,6,6,1,1,3,4,1,5,3,7,5,"Great survey, I hope I was helpful",Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1,6.75,6,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:23,2/6/23 13:34,100,649,1,2/6/23 13:34,EN,1,1,NA,50,2,3,1,1,1,NA,1,6,1,NA,NA,7,7,7,7,7,7,5,7,7,2,3,2,1,7,7,6,2,2,2,White people can not speak out for their European heritage or they are labelled as rascists.,1,7,6,7,100,7,1,1,1,6,5,7,6,6,7,7,6,5,7,6,5,1,6,7,7,7,7,7,3,3,3,3,1,2,6,6,2,2,6,6,6,1,NA,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1,4.5,2.25,Anti-White,Anti-White,Anti-White
2/6/23 13:23,2/6/23 13:34,100,628,1,2/6/23 13:34,EN,1,1,NA,68,2,6,1,1,3,NA,NA,4,2,NA,NA,2,2,2,4,4,4,6,6,6,4,4,6,6,5,5,6,6,2,2,The economy according to this interviewee is the major problem in the US and has to be corrected,1,4,1,1,55,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,1,4,5,4,4,7,3,2,2,5,2,3,2,2,2,4,2,3,5,4,3,NA,Condition4:Economy(Control) ,PBRF_1|PBC_1|PBW_1,3.5,4,Control,Control,Control
2/6/23 13:25,2/6/23 13:34,100,506,1,2/6/23 13:34,EN,0.899999976,1,NA,32,1,6,1,1,1,NA,1,7,2,NA,NA,7,5,6,5,6,7,4,1,4,1,7,6,4,5,6,7,6,6,7,The interview talks about how attitude relates to once political wellbeing in the society.,1,5,6,4,48,4,5,6,6,6,1,1,1,6,1,4,2,2,2,2,2,1,5,2,4,3,7,5,6,6,6,5,4,6,7,5,4,7,7,7,1,7,"It's a nice survey,I love it",Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1,3.75,5.75,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:26,2/6/23 13:34,100,464,1,2/6/23 13:34,EN,1,1,NA,NA,2,4,1,1,3,NA,NA,7,1,NA,NA,7,5,5,7,7,7,7,2,5,7,7,1,1,7,7,5,7,7,5,That we are in a ba situation in amer and i feel most of it is from this administation,1,7,4,4,69,7,1,1,1,4,4,7,1,4,7,7,7,7,7,7,7,1,4,7,4,6,7,3,1,4,7,5,1,4,7,5,4,7,7,7,1,1,Clear. No errors,Condition4:Economy(Control) ,PBW_1|PBRF_1|PBC_1,2.5,1.75,Control,Control,Control
2/6/23 13:26,2/6/23 13:34,100,509,1,2/6/23 13:34,EN,0.899999976,1,NA,20,2,2,1,1,1,NA,1,7,3,NA,1,4,4,5,7,7,6,4,5,5,4,5,4,4,5,5,5,4,4,4,The politician feels like people have had their religious freedom and rights taken away from them and they want to restore them.,1,4,7,5,60,6,2,5,2,5,4,5,5,4,5,4,4,5,5,3,4,1,6,5,5,4,7,4,4,5,4,3,2,6,6,7,4,4,4,6,4,4,NA,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1,4,3.5,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:26,2/6/23 13:34,100,509,1,2/6/23 13:34,EN,1,1,NA,50,2,2,1,1,1,NA,2,5,1,NA,NA,6,3,3,5,5,5,7,5,5,7,5,5,5,5,5,3,3,5,5,That we as a country needs to get Christianity back in America,1,6,6,7,74,6,1,5,2,7,5,5,5,6,7,7,7,5,5,6,5,1,6,7,6,7,7,5,1,5,1,1,1,5,5,5,5,5,5,7,1,3,NA,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1,4.75,3.75,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:30,2/6/23 13:34,100,249,1,2/6/23 13:34,EN,1,1,NA,58,2,5,1,1,1,NA,2,2,3,NA,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,White people are no longer considered the norm,1,6,4,6,30,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,6,5,7,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,NA,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1,4,4,Anti-White,Anti-White,Anti-White
